Designator,Mid X,Mid Y,Layer,Rotation
R101,-91.685000mm,-30.605000mm,Bottom,0.000000
R102,-72.595000mm,-53.355000mm,Bottom,0.000000
R103,-68.385000mm,-53.355000mm,Bottom,0.000000
R104,-64.175000mm,-53.355000mm,Bottom,0.000000
R105,-59.965000mm,-53.355000mm,Bottom,0.000000
R106,-55.755000mm,-53.355000mm,Bottom,0.000000
R107,-51.545000mm,-53.355000mm,Bottom,0.000000
R108,-47.335001mm,-53.355000mm,Bottom,0.000000
R109,-43.125000mm,-53.355000mm,Bottom,0.000000
R110,-81.895000mm,-56.565000mm,Bottom,0.000000
R111,-77.685000mm,-56.565000mm,Bottom,0.000000
R112,-73.475001mm,-56.565000mm,Bottom,0.000000
R113,-69.265001mm,-56.565000mm,Bottom,0.000000
R114,-65.055001mm,-56.565000mm,Bottom,0.000000
R115,-60.845001mm,-56.565000mm,Bottom,0.000000
R116,-56.635001mm,-56.565000mm,Bottom,0.000000
R117,-52.425001mm,-59.275000mm,Bottom,0.000000
R118,-48.215001mm,-59.275000mm,Bottom,0.000000
R119,-44.005001mm,-59.275000mm,Bottom,0.000000
R120,-81.895000mm,-61.985000mm,Bottom,0.000000
R121,-77.685000mm,-61.985000mm,Bottom,0.000000
R122,-73.475001mm,-61.985000mm,Bottom,0.000000
R123,-69.265001mm,-61.985000mm,Bottom,0.000000
R124,-65.055001mm,-61.985000mm,Bottom,0.000000
R125,-60.845001mm,-61.985000mm,Bottom,0.000000
R126,-56.635001mm,-61.985000mm,Bottom,0.000000
R127,-52.425001mm,-61.985000mm,Bottom,0.000000
R128,-48.215001mm,-61.985000mm,Bottom,0.000000
R129,-44.005001mm,-61.985000mm,Bottom,0.000000
R130,-81.895000mm,-64.695000mm,Bottom,0.000000
R131,-77.685000mm,-64.695000mm,Bottom,0.000000
R132,-73.475001mm,-64.695000mm,Bottom,0.000000
R133,-69.265001mm,-64.695000mm,Bottom,0.000000
R134,-65.055001mm,-64.695000mm,Bottom,0.000000
R135,-60.845001mm,-59.275000mm,Bottom,0.000000
R136,-56.635001mm,-59.275000mm,Bottom,0.000000
R137,-53.795001mm,-27.895000mm,Bottom,0.000000
R138,-49.585001mm,-27.895000mm,Bottom,0.000000
R139,-45.375001mm,-27.895000mm,Bottom,0.000000
R141,-91.685000mm,-27.895000mm,Bottom,0.000000
R142,-87.475001mm,-27.895000mm,Bottom,0.000000
R143,-83.265001mm,-27.895000mm,Bottom,0.000000
R144,-79.055001mm,-27.895000mm,Bottom,0.000000
R145,-74.845001mm,-27.895000mm,Bottom,0.000000
R146,-70.635001mm,-27.895000mm,Bottom,0.000000
R147,-66.425001mm,-27.895000mm,Bottom,0.000000
R148,-79.055001mm,-30.605000mm,Bottom,0.000000
R149,-87.475001mm,-30.605000mm,Bottom,0.000000
R150,-83.265001mm,-30.605000mm,Bottom,0.000000
R151,-74.845001mm,-30.605000mm,Bottom,0.000000
R152,-41.165001mm,-27.895000mm,Bottom,0.000000
R153,-95.895000mm,-30.605000mm,Bottom,0.000000
R154,-70.635001mm,-30.605000mm,Bottom,0.000000
R155,-66.425001mm,-30.605000mm,Bottom,0.000000
R156,-62.215001mm,-30.605000mm,Bottom,0.000000
R157,-58.005001mm,-30.605000mm,Bottom,0.000000
R158,-53.795001mm,-30.605000mm,Bottom,0.000000
R160,-62.215001mm,-27.895000mm,Bottom,0.000000
R161,-58.005001mm,-27.895000mm,Bottom,0.000000
R201,-33.895001mm,-37.275000mm,Bottom,0.000000
R202,-24.595000mm,-58.355000mm,Bottom,0.000000
R203,-20.385000mm,-58.355000mm,Bottom,0.000000
R204,-16.175001mm,-58.355000mm,Bottom,0.000000
R205,-11.965000mm,-58.355000mm,Bottom,0.000000
R206,-7.755000mm,-58.355000mm,Bottom,0.000000
R207,-3.545000mm,-58.355000mm,Bottom,0.000000
R208,0.665000mm,-58.355000mm,Bottom,0.000000
R209,4.875000mm,-58.355000mm,Bottom,0.000000
R210,9.085000mm,-58.355000mm,Bottom,0.000000
R211,13.295000mm,-58.355000mm,Bottom,0.000000
R212,17.505000mm,-58.355000mm,Bottom,0.000000
R213,21.715000mm,-58.355000mm,Bottom,0.000000
R214,25.925000mm,-58.355000mm,Bottom,0.000000
R215,-33.895001mm,-61.565000mm,Bottom,0.000000
R216,-29.685000mm,-61.565000mm,Bottom,0.000000
R217,16.625000mm,-61.565000mm,Bottom,0.000000
R218,20.835000mm,-61.565000mm,Bottom,0.000000
R219,25.045000mm,-61.565000mm,Bottom,0.000000
R220,29.255000mm,-61.565000mm,Bottom,0.000000
R221,-33.895001mm,-64.275000mm,Bottom,0.000000
R222,-29.685000mm,-64.275000mm,Bottom,0.000000
R223,-25.475000mm,-64.275000mm,Bottom,0.000000
R224,-21.265000mm,-64.275000mm,Bottom,0.000000
R225,-17.055000mm,-64.275000mm,Bottom,0.000000
R226,-12.845000mm,-64.275000mm,Bottom,0.000000
R227,-8.635000mm,-64.275000mm,Bottom,0.000000
R228,-4.425000mm,-64.275000mm,Bottom,0.000000
R229,-0.215000mm,-64.275000mm,Bottom,0.000000
R230,3.995000mm,-64.275000mm,Bottom,0.000000
R231,8.205000mm,-64.275000mm,Bottom,0.000000
R232,12.415000mm,-64.275000mm,Bottom,0.000000
R233,16.625000mm,-64.275000mm,Bottom,0.000000
R234,20.835000mm,-64.275000mm,Bottom,0.000000
R235,8.205000mm,-61.565000mm,Bottom,0.000000
R236,12.415000mm,-61.565000mm,Bottom,0.000000
R237,-0.215000mm,-34.565000mm,Bottom,0.000000
R238,3.995000mm,-34.565000mm,Bottom,0.000000
R239,12.415000mm,-34.565000mm,Bottom,0.000000
R240,8.205000mm,-34.565000mm,Bottom,0.000000
R241,25.925000mm,-31.355000mm,Bottom,0.000000
R242,-33.895001mm,-34.565000mm,Bottom,0.000000
R243,-29.685000mm,-34.565000mm,Bottom,0.000000
R244,-25.475000mm,-34.565000mm,Bottom,0.000000
R245,-21.265000mm,-34.565000mm,Bottom,0.000000
R246,-17.055000mm,-34.565000mm,Bottom,0.000000
R247,-12.845000mm,-34.565000mm,Bottom,0.000000
R248,-21.265000mm,-37.275000mm,Bottom,0.000000
R249,-29.685000mm,-37.275000mm,Bottom,0.000000
R250,-25.475000mm,-37.275000mm,Bottom,0.000000
R251,-17.055000mm,-37.275000mm,Bottom,0.000000
R252,25.045000mm,-34.565000mm,Bottom,0.000000
R253,29.255000mm,-34.565000mm,Bottom,0.000000
R254,-12.845000mm,-37.275000mm,Bottom,0.000000
R255,-8.635000mm,-37.275000mm,Bottom,0.000000
R256,-4.425000mm,-37.275000mm,Bottom,0.000000
R257,-0.215000mm,-37.275000mm,Bottom,0.000000
R258,3.995000mm,-37.275000mm,Bottom,0.000000
R260,-8.635000mm,-34.565000mm,Bottom,0.000000
R261,-4.425000mm,-34.565000mm,Bottom,0.000000
R301,36.105000mm,-28.275000mm,Bottom,0.000000
R302,59.405000mm,-53.355000mm,Bottom,0.000000
R303,63.615000mm,-53.355000mm,Bottom,0.000000
R304,67.825000mm,-53.355000mm,Bottom,0.000000
R305,72.035000mm,-53.355000mm,Bottom,0.000000
R306,76.245000mm,-53.355000mm,Bottom,0.000000
R307,80.454999mm,-53.355000mm,Bottom,0.000000
R308,84.664999mm,-53.355000mm,Bottom,0.000000
R309,88.874999mm,-53.355000mm,Bottom,0.000000
R310,50.105000mm,-56.565000mm,Bottom,0.000000
R311,54.315000mm,-56.565000mm,Bottom,0.000000
R312,58.525000mm,-56.565000mm,Bottom,0.000000
R313,62.735000mm,-56.565000mm,Bottom,0.000000
R314,66.945000mm,-56.565000mm,Bottom,0.000000
R315,71.155000mm,-56.565000mm,Bottom,0.000000
R316,75.365000mm,-56.565000mm,Bottom,0.000000
R317,79.575000mm,-59.275000mm,Bottom,0.000000
R318,83.784999mm,-59.275000mm,Bottom,0.000000
R319,87.994999mm,-59.275000mm,Bottom,0.000000
R320,50.105000mm,-61.985000mm,Bottom,0.000000
R321,54.315000mm,-61.985000mm,Bottom,0.000000
R322,58.525000mm,-61.985000mm,Bottom,0.000000
R323,62.735000mm,-61.985000mm,Bottom,0.000000
R324,66.945000mm,-61.985000mm,Bottom,0.000000
R325,71.155000mm,-61.985000mm,Bottom,0.000000
R326,75.365000mm,-61.985000mm,Bottom,0.000000
R327,79.575000mm,-61.985000mm,Bottom,0.000000
R328,83.784999mm,-61.985000mm,Bottom,0.000000
R329,87.994999mm,-61.985000mm,Bottom,0.000000
R330,50.105000mm,-64.695000mm,Bottom,0.000000
R331,54.315000mm,-64.695000mm,Bottom,0.000000
R332,58.525000mm,-64.695000mm,Bottom,0.000000
R333,62.735000mm,-64.695000mm,Bottom,0.000000
R334,66.945000mm,-64.695000mm,Bottom,0.000000
R335,71.155000mm,-59.275000mm,Bottom,0.000000
R336,75.365000mm,-59.275000mm,Bottom,0.000000
R337,73.995000mm,-25.565000mm,Bottom,0.000000
R338,78.204999mm,-25.565000mm,Bottom,0.000000
R339,82.415000mm,-25.565000mm,Bottom,0.000000
R341,36.105000mm,-25.565000mm,Bottom,0.000000
R342,40.315000mm,-25.565000mm,Bottom,0.000000
R343,44.525000mm,-25.565000mm,Bottom,0.000000
R344,48.735000mm,-25.565000mm,Bottom,0.000000
R345,52.945000mm,-25.565000mm,Bottom,0.000000
R346,57.155000mm,-25.565000mm,Bottom,0.000000
R347,61.365000mm,-25.565000mm,Bottom,0.000000
R348,48.735000mm,-28.275000mm,Bottom,0.000000
R349,40.315000mm,-28.275000mm,Bottom,0.000000
R350,44.525000mm,-28.275000mm,Bottom,0.000000
R351,52.945000mm,-28.275000mm,Bottom,0.000000
R352,86.625000mm,-25.565000mm,Bottom,0.000000
R353,90.834999mm,-25.565000mm,Bottom,0.000000
R354,57.155000mm,-28.275000mm,Bottom,0.000000
R355,61.365000mm,-28.275000mm,Bottom,0.000000
R356,65.575000mm,-28.275000mm,Bottom,0.000000
R357,69.785000mm,-28.275000mm,Bottom,0.000000
R358,73.995000mm,-28.275000mm,Bottom,0.000000
R360,65.575000mm,-25.565000mm,Bottom,0.000000
R361,69.785000mm,-25.565000mm,Bottom,0.000000
R470,-141.055000mm,-71.534999mm,Bottom,0.000000
R471,-136.845000mm,-71.534999mm,Bottom,0.000000
R472,-132.635000mm,-71.534999mm,Bottom,0.000000
R473,-128.425000mm,-71.534999mm,Bottom,0.000000
R474,-145.265000mm,-63.405000mm,Bottom,0.000000
R475,-141.055000mm,-63.405000mm,Bottom,0.000000
R476,-136.845000mm,-63.405000mm,Bottom,0.000000
R477,-132.635000mm,-63.405000mm,Bottom,0.000000
R478,-128.425000mm,-63.405000mm,Bottom,0.000000
R479,-124.215000mm,-63.405000mm,Bottom,0.000000
R480,-120.005000mm,-63.405000mm,Bottom,0.000000
R481,-115.795000mm,-63.405000mm,Bottom,0.000000
R482,-111.585000mm,-63.405000mm,Bottom,0.000000
R483,-107.375000mm,-63.405000mm,Bottom,0.000000
R484,-157.895000mm,-66.115000mm,Bottom,0.000000
R485,-153.685000mm,-66.115000mm,Bottom,0.000000
R486,-137.995001mm,-66.115000mm,Bottom,0.000000
R487,-133.785001mm,-66.115000mm,Bottom,0.000000
R488,-129.575001mm,-66.115000mm,Bottom,0.000000
R489,-125.365001mm,-66.115000mm,Bottom,0.000000
R490,-108.995000mm,-66.115000mm,Bottom,0.000000
R491,-157.895000mm,-68.825000mm,Bottom,0.000000
R492,-153.685000mm,-68.825000mm,Bottom,0.000000
R493,-137.995001mm,-68.825000mm,Bottom,0.000000
R494,-133.785001mm,-68.825000mm,Bottom,0.000000
R495,-129.575001mm,-68.825000mm,Bottom,0.000000
R496,-125.365001mm,-68.825000mm,Bottom,0.000000
R497,-157.895000mm,-71.534999mm,Bottom,0.000000
R498,-153.685000mm,-71.534999mm,Bottom,0.000000
R499,-149.475000mm,-71.534999mm,Bottom,0.000000
R500,-145.265000mm,-71.534999mm,Bottom,0.000000
R504,38.640000mm,50.415001mm,Bottom,0.000000
R505,42.850000mm,50.415001mm,Bottom,0.000000
R506,21.799999mm,47.705001mm,Bottom,0.000000
R507,26.010000mm,47.705001mm,Bottom,0.000000
R510,139.215000mm,-3.855000mm,Bottom,0.000000
U40,-117.635000mm,-42.065000mm,Bottom,0.000000
U41,-149.045000mm,-14.955000mm,Bottom,0.000000
U42,-145.455000mm,-52.295000mm,Bottom,0.000000
U43,-138.735001mm,-43.065000mm,Bottom,0.000000
U44,-130.085001mm,-43.065000mm,Bottom,0.000000
U50,-47.630000mm,56.980001mm,Bottom,0.000000
U51,-39.350000mm,77.045000mm,Bottom,0.000000
U52,-26.000000mm,75.445001mm,Bottom,0.000000
U53,-45.980000mm,62.765001mm,Bottom,0.000000
U54,-37.330000mm,62.765001mm,Bottom,0.000000
U60,22.369999mm,56.980001mm,Bottom,0.000000
U61,30.649999mm,77.045000mm,Bottom,0.000000
U62,44.000000mm,75.445001mm,Bottom,0.000000
U63,24.019999mm,62.765001mm,Bottom,0.000000
U64,32.670000mm,62.765001mm,Bottom,0.000000
U70,-132.015001mm,-7.375000mm,Bottom,0.000000
U71,-119.865000mm,-7.375000mm,Bottom,0.000000
U72,-153.925000mm,-29.285000mm,Bottom,0.000000
U73,-141.775001mm,-29.285000mm,Bottom,0.000000
U74,-129.625000mm,-29.285000mm,Bottom,0.000000
U75,-117.475000mm,-29.285000mm,Bottom,0.000000
U76,-153.925000mm,-36.200000mm,Bottom,0.000000
U77,-141.775001mm,-36.200000mm,Bottom,0.000000
U78,-129.625000mm,-36.200000mm,Bottom,0.000000
U79,-117.475000mm,-36.200000mm,Bottom,0.000000
U80,-153.925000mm,-43.115000mm,Bottom,0.000000
U82,135.125000mm,6.925000mm,Bottom,0.000000
U83,141.375000mm,6.925000mm,Bottom,0.000000
Y2,-123.035000mm,-42.115000mm,Bottom,0.000000
Y3,-30.280000mm,63.715000mm,Bottom,0.000000
Y4,39.719999mm,63.715000mm,Bottom,0.000000
BT1,-121.505000mm,-51.123075mm,Top,0.000000
C1,-140.075000mm,-92.595000mm,Top,0.000000
C2,-134.225000mm,-92.595000mm,Top,0.000000
C3,-114.245000mm,41.810000mm,Top,0.000000
C4,-107.275001mm,50.820000mm,Top,0.000000
C5,-118.675000mm,44.770001mm,Top,0.000000
C6,-114.025000mm,44.770001mm,Top,0.000000
C7,-109.375000mm,44.770001mm,Top,0.000000
C8,-104.725000mm,44.770001mm,Top,0.000000
C9,-118.675000mm,41.560000mm,Top,0.000000
C10,-110.035000mm,41.810000mm,Top,0.000000
C11,-105.825000mm,41.810000mm,Top,0.000000
C12,-110.475001mm,38.600000mm,Top,0.000000
C13,-106.265001mm,38.600000mm,Top,0.000000
C14,-147.835000mm,11.705000mm,Top,0.000000
C15,-144.765000mm,11.705000mm,Top,0.000000
C16,-35.415000mm,57.640000mm,Top,0.000000
C17,-151.474999mm,14.145000mm,Top,0.000000
C18,-147.265000mm,14.145000mm,Top,0.000000
C19,-143.055000mm,14.145000mm,Top,0.000000
C20,-138.845000mm,14.145000mm,Top,0.000000
